,IJind,Label,Area,X,Y,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Image,Time,Volume,Media,Moving,ImGroup,blobID
78,87,flattened:0016-1242-0806:15_1470256432,44032,802.459,1242.622,245.907,227.985,141.476,255.06900000000002,16,692,1182,155.445,232.312,15,1470256432,2356864.64477067,1,False,1,11.0
79,88,flattened:0017-0421-0718:16_1470256492,44319,719.188,421.231,242.358,232.832,135.518,253.842,17,594,396,170.018,227.293,16,1470256492,2267408.1821243092,1,False,1,8.0
80,89,flattened:0017-0630-1824:16_1470256492,43989,1820.63,628.605,255.13099999999997,219.52900000000002,49.943000000000005,267.556,17,1750,743,59.696999999999996,228.09400000000002,16,1470256492,2478872.4972771737,1,False,1,9.0
81,90,flattened:0017-0926-1061:16_1470256492,45905,1062.976,924.8560000000001,253.96599999999998,230.141,65.443,267.434,17,1049,1059,82.264,231.763,16,1470256492,2532472.6144295963,1,False,1,10.0
82,91,flattened:0017-1230-1276:16_1470256492,45359,1278.577,1227.647,249.092,231.85299999999998,161.321,265.377,17,1144,1219,174.16099999999997,228.155,16,1470256492,2447230.116654552,1,False,1,12.0
83,92,flattened:0017-1242-0807:16_1470256492,44146,802.785,1242.365,246.481,228.043,141.418,255.979,17,693,1180,155.53799999999998,233.18099999999998,16,1470256492,2382767.4925327576,1,False,1,11.0
84,93,flattened:0018-0421-0719:17_1470256552,44422,719.7719999999999,420.585,242.445,233.28900000000002,137.781,254.657,18,594,396,170.27900000000002,228.248,17,1470256552,2292524.385055921,1,False,1,8.0
85,94,flattened:0018-0629-1825:17_1470256552,43921,1822.09,628.632,255.52,218.855,49.38399999999999,267.925,18,1748,741,55.95399999999999,227.595,17,1470256552,2476922.5190013107,1,False,1,9.0
86,95,flattened:0018-0925-1061:17_1470256552,46123,1063.525,924.423,254.72099999999998,230.549,64.735,267.85400000000004,18,1047,1058,81.628,232.329,17,1470256552,2547508.4817448193,1,False,1,10.0
87,96,flattened:0018-1230-1276:17_1470256552,45424,1279.032,1227.9289999999999,248.87900000000002,232.38400000000001,163.436,264.834,18,1144,1224,175.452,227.97,17,1470256552,2436416.490572089,1,False,1,12.0
88,97,flattened:0018-1243-0806:17_1470256552,44257,802.556,1242.433,246.847,228.278,143.283,257.651,18,693,1178,152.241,233.532,17,1470256552,2412452.88017531,1,False,1,11.0
89,98,flattened:0019-0423-0720:18_1470256612,44599,720.903,422.23199999999997,242.74200000000002,233.93200000000002,138.35399999999998,255.016,19,594,403,172.791,229.158,18,1470256612,2310645.1237497325,1,False,1,8.0
90,99,flattened:0019-0629-1823:18_1470256612,44203,1821.2420000000002,628.004,255.826,219.997,49.013000000000005,268.486,19,1746,740,55.777,229.045,18,1470256612,2507201.8232165477,1,False,1,9.0
91,100,flattened:0019-0925-1062:18_1470256612,46334,1063.68,924.5939999999999,255.82,230.609,64.319,269.416,19,1049,1059,82.321,232.885,18,1470256612,2580007.603325666,1,False,1,10.0
92,101,flattened:0019-1230-1275:18_1470256612,45554,1279.16,1228.427,248.946,232.987,164.554,265.996,19,1143,1225,175.04,228.28599999999997,18,1470256612,2458403.9405335137,1,False,1,12.0
93,102,flattened:0019-1244-0806:18_1470256612,44425,802.2389999999999,1242.75,247.206,228.812,143.567,257.303,19,693,1178,151.44299999999998,234.083,18,1470256612,2415445.2294292394,1,False,1,11.0
94,103,flattened:0020-0422-0721:19_1470256672,44722,722.243,422.33,243.545,233.804,137.252,255.40900000000002,20,595,404,172.12400000000002,229.5,19,1470256672,2321184.1259081033,1,False,1,8.0
95,104,flattened:0020-0629-1823:19_1470256672,44384,1821.2079999999999,628.436,255.585,221.106,48.816,268.60400000000004,20,1747,741,58.085,229.56099999999998,19,1470256672,2516798.767255508,1,False,1,9.0
96,105,flattened:0020-0925-1062:19_1470256672,46542,1063.777,924.205,256.659,230.887,64.035,270.681,20,1048,1059,81.93,233.329,19,1470256672,2606431.5108723547,1,False,1,10.0
97,106,flattened:0020-1229-1275:19_1470256672,45653,1278.945,1227.96,249.035,233.41,164.761,265.754,20,1143,1225,175.68400000000003,229.642,19,1470256672,2475063.4928886048,1,False,1,12.0
98,107,flattened:0020-1243-0806:19_1470256672,44600,801.945,1242.511,247.296,229.63,142.761,257.235,20,694,1176,151.941,234.965,19,1470256672,2427468.9618283566,1,False,1,11.0
99,108,flattened:0021-0423-0723:20_1470256732,44737,724.07,423.175,243.567,233.862,136.667,255.838,21,597,402,171.458,229.798,20,1470256732,2331639.8945792895,1,False,1,8.0
100,109,flattened:0021-0630-1824:20_1470256732,44255,1822.375,628.854,255.75,220.321,47.082,268.47700000000003,21,1745,739,56.547,229.34900000000002,20,1470256732,2511664.237630112,1,False,1,9.0
101,110,flattened:0021-0925-1063:20_1470256732,46733,1064.799,924.238,257.189,231.357,64.398,271.95799999999997,21,1050,1060,81.542,234.05200000000002,20,1470256732,2637583.130504841,1,False,1,10.0
102,111,flattened:0021-1229-1276:20_1470256732,45713,1278.754,1228.299,248.834,233.905,167.417,265.548,21,1146,1247,11.732999999999999,229.747,20,1470256732,2473549.9736996563,1,False,1,12.0
103,112,flattened:0021-1243-0806:20_1470256732,44598,801.77,1243.244,246.988,229.90599999999998,144.267,256.813,21,693,1178,155.131,234.391,20,1470256732,2412762.31887632,1,False,1,11.0
104,113,flattened:0022-0422-0724:21_1470256792,44913,724.577,422.79699999999997,244.024,234.34099999999998,135.172,256.008,22,597,406,172.81900000000002,229.77200000000002,21,1470256792,2333714.6319084484,1,False,1,8.0
105,114,flattened:0022-0629-1823:21_1470256792,44266,1822.515,628.621,255.71599999999998,220.40599999999998,45.628,269.119,22,1742,737,54.833999999999996,228.104,21,1470256792,2502548.403349969,1,False,1,9.0
106,115,flattened:0022-0924-1063:21_1470256792,46847,1064.894,924.27,257.656,231.5,64.166,271.533,22,1049,1059,82.16799999999999,233.084,21,1470256792,2615859.9552579634,1,False,1,10.0
107,116,flattened:0022-1229-1276:21_1470256792,45719,1279.1660000000002,1227.858,248.665,234.095,166.358,265.347,22,1146,1244,11.522,229.696,21,1470256792,2469776.358971932,1,False,1,12.0
108,117,flattened:0022-1243-0806:21_1470256792,44701,801.669,1242.766,247.372,230.079,144.43200000000002,257.303,22,691,1181,155.42700000000002,234.169,21,1470256792,2416713.6700082473,1,False,1,11.0
109,118,flattened:0023-0422-0724:22_1470256852,44994,724.66,422.088,244.34400000000002,234.457,136.42700000000002,256.265,23,597,404,172.37599999999998,230.692,22,1470256852,2350718.8891588934,1,False,1,8.0
110,119,flattened:0023-0628-1823:22_1470256852,44033,1822.658,627.004,256.096,218.92,44.773,268.805,23,1739,733,53.471000000000004,228.32,22,1470256852,2501068.97816677,1,False,1,9.0
111,120,flattened:0023-0924-1064:22_1470256852,46938,1065.5639999999999,924.454,257.932,231.702,63.655,271.39799999999997,23,1049,1059,82.37700000000001,233.893,22,1470256852,2626355.710798985,1,False,1,10.0
112,121,flattened:0023-1228-1276:22_1470256852,45722,1279.261,1227.362,248.47799999999998,234.287,166.21900000000002,265.198,23,1144,1235,10.208,229.767,22,1470256852,2468609.1136754584,1,False,1,12.0
113,122,flattened:0023-1243-0806:22_1470256852,44753,801.926,1242.772,247.24099999999999,230.46900000000002,144.115,256.889,23,692,1180,155.63,234.641,22,1470256852,2417569.380620229,1,False,1,11.0
114,123,flattened:0024-0423-0725:23_1470256912,45174,725.707,423.694,244.94400000000002,234.81799999999998,134.52100000000002,257.13,24,598,403,171.051,230.43400000000003,23,1470256912,2359520.4819628247,1,False,1,8.0
115,124,flattened:0024-0629-1824:23_1470256912,43988,1823.307,627.618,255.80200000000002,218.94799999999998,43.647,267.8,24,1741,734,53.045,228.525,23,1470256912,2489013.8389535854,1,False,1,9.0
116,125,flattened:0024-0925-1064:23_1470256912,47060,1066.135,925.05,258.57599999999996,231.726,64.86399999999999,271.267,24,1052,1060,82.587,234.31400000000002,23,1470256912,2630880.313654214,1,False,1,10.0
117,126,flattened:0024-1228-1276:23_1470256912,45701,1279.4389999999999,1227.871,248.327,234.322,168.22099999999998,264.885,24,1147,1249,13.092,230.418,23,1470256912,2473669.8339006286,1,False,1,12.0
118,127,flattened:0024-1243-0807:23_1470256912,44806,802.202,1243.197,247.31900000000002,230.669,142.358,256.813,24,692,1182,155.131,235.399,23,1470256912,2427646.513663408,1,False,1,11.0
119,128,flattened:0025-0424-0726:24_1470256972,45286,726.828,424.784,245.457,234.908,134.333,257.61400000000003,25,599,402,170.391,230.801,24,1470256972,2371897.06435424,1,False,1,8.0
120,129,flattened:0025-0629-1825:24_1470256972,44073,1823.759,627.019,255.795,219.377,44.153,268.03,25,1740,732,52.275,228.764,24,1470256972,2496076.4546842054,1,False,1,9.0
121,130,flattened:0025-0925-1064:24_1470256972,47100,1066.559,925.08,258.189,232.27,64.985,270.647,25,999,1045,62.015,234.53400000000002,24,1470256972,2624640.840117717,1,False,1,10.0
122,131,flattened:0025-1227-1277:24_1470256972,45697,1279.848,1226.882,248.53900000000002,234.101,167.808,264.985,25,1146,1244,12.2,229.84799999999998,24,1470256972,2466634.6134004183,1,False,1,12.0
123,132,flattened:0025-1243-0807:24_1470256972,45000,802.2389999999999,1243.528,247.56400000000002,231.438,142.214,256.813,25,692,1182,155.131,236.72,24,1470256972,2447244.9924989254,1,False,1,11.0
124,133,flattened:0026-0424-0726:25_1470257032,45308,727.773,425.158,245.81,234.685,132.018,257.721,26,601,397,167.905,230.792,25,1470257032,2373325.1074455148,1,False,1,8.0
125,134,flattened:0026-0629-1824:25_1470257032,44123,1823.255,626.913,255.457,219.916,41.989,268.002,26,1737,730,50.906000000000006,228.957,25,1470257032,2498564.3435392478,1,False,1,9.0
126,135,flattened:0026-0925-1065:25_1470257032,47184,1067.119,925.3989999999999,258.157,232.713,65.366,271.118,26,1065,790,91.691,235.28400000000002,25,1470257032,2643717.794460597,1,False,1,10.0
127,136,flattened:0026-1226-1277:25_1470257032,45731,1280.021,1226.556,248.75900000000001,234.06799999999998,168.56599999999997,264.834,26,1145,1227,175.452,230.03599999999997,25,1470257032,2467187.965571954,1,False,1,12.0
128,137,flattened:0026-1243-0807:25_1470257032,45012,802.498,1243.646,247.736,231.34,142.045,256.889,26,692,1182,155.63,236.546,25,1470257032,2445787.4462571302,1,False,1,11.0
129,138,flattened:0027-0424-0727:26_1470257092,45431,727.8939999999999,425.23199999999997,246.053,235.08900000000003,132.514,257.893,27,601,398,168.821,230.812,26,1470257092,2376124.5674750465,1,False,1,8.0
130,139,flattened:0027-0628-1823:26_1470257092,44425,1823.513,626.2230000000001,255.94299999999998,221.00099999999998,40.181999999999995,268.888,27,1735,728,49.676,229.153,26,1470257092,2514919.8393587405,1,False,1,9.0
131,140,flattened:0027-0926-1065:26_1470257092,47313,1067.289,925.832,258.508,233.033,65.681,272.066,27,1065,1062,88.736,234.90599999999998,26,1470257092,2652655.0574411927,1,False,1,10.0
132,141,flattened:0027-1226-1277:26_1470257092,45760,1280.359,1226.358,248.915,234.07,168.907,265.483,27,1145,1231,176.545,230.112,26,1470257092,2478047.381616261,1,False,1,12.0
133,142,flattened:0027-1243-0807:26_1470257092,45193,802.845,1243.4260000000002,247.86,232.15400000000002,141.55,257.402,27,706,1157,147.05100000000002,236.584,26,1470257092,2453989.950874808,1,False,1,11.0
134,143,flattened:0028-0424-0727:27_1470257152,45504,728.434,425.35900000000004,246.25599999999997,235.274,132.139,258.6,28,600,404,170.428,231.615,27,1470257152,2398217.9298403924,1,False,1,8.0
